CVE_ID,dependents,upstream_GAV,severity,cvss,CWE,Link Presence,stars_count_at_commit,commits_count_at_commit,rq1_reporting,upstream_GA,rq2_class,pattern,in_analysis
CVE-2017-14735,7,org.owasp.antisamy:antisamy:1.5.3,Medium,4.3,CWE-79,no links,3.0,24.0,Silent,org.owasp.antisamy:antisamy,,,False
CVE-2017-15691,183,org.apache.uima:uimaj-core:2.6.0,Medium,4.0,CWE-611,contains links,21.0,6370.0,Transparent,org.apache.uima:uimaj-core,,,False
CVE-2017-15693,1,org.apache.geode:geode-core:1.2.1,Medium,6.0,CWE-502,contains links,1028.0,4794.0,Transparent,org.apache.geode:geode-core,,,False
CVE-2017-15694,2,org.apache.geode:geode-core:1.7.0,Medium,4.0,CWE-88,no links,1028.0,4790.0,Silent,org.apache.geode:geode-core,,,False
CVE-2017-15695,1,org.apache.geode:geode-core:1.2.1,Medium,6.5,CWE-863,contains links,1072.0,5122.0,Transparent,org.apache.geode:geode-core,,,False
CVE-2017-15696,1,org.apache.geode:geode-core:1.2.1,Medium,5.0,CWE-200,contains links,1022.0,4762.0,Transparent,org.apache.geode:geode-core,,,False
CVE-2017-15700,7,org.apache.sling:org.apache.sling.auth.core:1.1.4,Medium,4.3,CWE-200,contains links,0.0,225.0,Transparent,org.apache.sling:org.apache.sling.auth.core,,,False
CVE-2017-15703,1,org.apache.nifi:nifi-framework-core:1.2.0,Low,3.5,CWE-502,contains links,595.0,3851.0,Transparent,org.apache.nifi:nifi-framework-core,,,False
CVE-2017-15709,6,org.apache.activemq:activemq-client:5.14.5,Medium,4.3,CWE-200,contains links,846.0,9908.0,Transparent,org.apache.activemq:activemq-client,,,False
CVE-2017-15712,8,org.apache.oozie:oozie-core:4.1.0,Medium,6.8,CWE-22,no links,322.0,2041.0,Silent,org.apache.oozie:oozie-core,,,False
CVE-2017-15713,1,org.apache.hadoop:hadoop-common:0.23.11,Medium,4.0,CWE-200,contains links,3776.0,17270.0,Transparent,org.apache.hadoop:hadoop-common,,,False
CVE-2017-15717,3,org.apache.sling:org.apache.sling.xss:2.0.0,Medium,4.3,CWE-79,contains links,0.0,71.0,Transparent,org.apache.sling:org.apache.sling.xss,,,False
CVE-2017-15718,1,org.apache.hadoop:hadoop-yarn-server-nodemanager:2.7.2,Medium,5.0,,no links,3633.0,17059.0,Silent,org.apache.hadoop:hadoop-yarn-server-nodemanager,,,False
CVE-2017-17485,172,com.fasterxml.jackson.core:jackson-databind:2.9.0,High,7.5,CWE-502,contains links,1372.0,4408.0,Transparent,com.fasterxml.jackson.core:jackson-databind,Transparent,T1,True
CVE-2017-18349,29,com.alibaba:fastjson:1.2.24,Critical,10.0,CWE-20,contains links,6666.0,1944.0,Transparent,com.alibaba:fastjson,,,False
CVE-2017-2582,6,org.keycloak:keycloak-saml-core:2.5.0.Final,Medium,4.0,CWE-200,contains links,795.0,9484.0,Transparent,org.keycloak:keycloak-saml-core,,,False
CVE-2017-2585,63,org.keycloak:keycloak-core:1.8.1.Final,Medium,4.3,CWE-200,no links,796.0,9505.0,Silent,org.keycloak:keycloak-core,,,False
CVE-2017-2594,2,io.hawt:hawtio-system:1.4.55,Medium,5.0,CWE-22,no links,729.0,7909.0,Silent,io.hawt:hawtio-system,,,False
CVE-2017-2617,2,io.hawt:hawtio-system:1.4.55,Medium,6.8,CWE-434,no links,815.0,8207.0,Silent,io.hawt:hawtio-system,,,False
CVE-2017-2638,1,org.infinispan.server:infinispan-server-endpoints:9.0.0.Final,Medium,6.4,CWE-287,no links,316.0,7121.0,Silent,org.infinispan.server:infinispan-server-endpoints,,,False
CVE-2017-2646,6,org.keycloak:keycloak-saml-core:2.5.4.Final,Medium,5.0,CWE-835,no links,922.0,9960.0,Silent,org.keycloak:keycloak-saml-core,,,False
CVE-2017-2666,15,io.undertow:undertow-core:1.3.15.Final,Medium,6.4,CWE-444,no links,1423.0,3953.0,Silent,io.undertow:undertow-core,,,False
CVE-2017-2670,91,io.undertow:undertow-core:2.2.14.Final,Medium,5.0,CWE-835,no links,1429.0,3955.0,Silent,io.undertow:undertow-core,Silent,S1,True
CVE-2017-3156,1,org.apache.cxf:cxf-rt-rs-security-oauth2:3.1.4,Medium,5.0,,no links,200.0,12543.0,Silent,org.apache.cxf:cxf-rt-rs-security-oauth2,,,False
CVE-2017-3159,1,org.apache.camel:camel-snakeyaml:3.0.0-M4,High,7.5,CWE-502,contains links,996.0,26150.0,Transparent,org.apache.camel:camel-snakeyaml,,,False
CVE-2017-3164,14,org.apache.solr:solr-core:7.4.0,Medium,5.0,CWE-918,contains links,0.0,31278.0,Transparent,org.apache.solr:solr-core,Transparent,T1,True
CVE-2017-3166,64,org.apache.hadoop:hadoop-mapreduce-client-core:2.3.0,Medium,4.6,CWE-732,contains links,2541.0,15526.0,Transparent,org.apache.hadoop:hadoop-mapreduce-client-core,Transparent,T1,True
CVE-2017-3523,138,mysql:mysql-connector-java:5.1.38,Medium,6.0,,no links,99.0,2295.0,Silent,mysql:mysql-connector-java,Silent,S1,True
CVE-2017-3586,138,mysql:mysql-connector-java:5.1.38,Medium,5.5,,no links,107.0,2367.0,Silent,mysql:mysql-connector-java,Silent,S1,True
CVE-2017-3589,138,mysql:mysql-connector-java:5.1.38,Low,2.1,,no links,107.0,2370.0,Silent,mysql:mysql-connector-java,Silent,S1,True
CVE-2017-4971,7,org.springframework.webflow:spring-webflow:2.4.4.RELEASE,Medium,4.3,CWE-1188,no links,149.0,2523.0,Silent,org.springframework.webflow:spring-webflow,,,False
CVE-2017-4995,18,org.springframework.security:spring-security-core:4.2.2.RELEASE,Medium,6.8,CWE-502,contains links,1472.0,5998.0,Transparent,org.springframework.security:spring-security-core,Transparent,T1,True
CVE-2017-5637,155,org.apache.zookeeper:zookeeper:3.4.6,Medium,5.0,CWE-400;CWE-306,contains links,2304.0,1516.0,Transparent,org.apache.zookeeper:zookeeper,,,False
CVE-2017-5638,10,org.apache.struts:struts2-core:2.3.16.3,Critical,10.0,CWE-20,no links,476.0,4785.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2017-5641,5,org.apache.flex.blazeds:flex-messaging-core:4.7.2,High,7.5,CWE-502,no links,19.0,101.0,Silent,org.apache.flex.blazeds:flex-messaging-core,,,False
CVE-2017-5643,22,org.apache.camel:camel-core:2.18.0,Medium,5.8,CWE-918,contains links,1096.0,27137.0,Transparent,org.apache.camel:camel-core,Transparent,T1,True
CVE-2017-5644,87,org.apache.poi:poi-ooxml:3.14,High,7.1,CWE-776,contains links,122.0,7080.0,Transparent,org.apache.poi:poi-ooxml,,,False
CVE-2017-5645,364,org.apache.logging.log4j:log4j-core:2.7,High,7.5,CWE-502,contains links,206.0,9027.0,Transparent,org.apache.logging.log4j:log4j-core,,,False
CVE-2017-5647,4,org.apache.tomcat:tomcat-coyote:8.0.32,Medium,5.0,CWE-200,contains links,50.0,15465.0,Transparent,org.apache.tomcat:tomcat-coyote,,,False
CVE-2017-5648,6,org.apache.tomcat:tomcat-catalina:9.0.0.M17,Medium,6.4,CWE-668,contains links,1117.0,18106.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2017-5650,3,org.apache.tomcat:tomcat-coyote:9.0.0.M21,Medium,5.0,CWE-404,contains links,1151.0,18170.0,Transparent,org.apache.tomcat:tomcat-coyote,,,False
CVE-2017-5651,3,org.apache.tomcat:tomcat-coyote:9.0.0.M21,High,7.5,,contains links,1151.0,18173.0,Transparent,org.apache.tomcat:tomcat-coyote,,,False
CVE-2017-5656,50,org.apache.cxf:cxf-rt-ws-security:3.0.5,Medium,5.0,CWE-384,contains links,248.0,13146.0,Transparent,org.apache.cxf:cxf-rt-ws-security,,,False
CVE-2017-5662,20,org.apache.xmlgraphics:batik-dom:1.7,High,7.9,CWE-611,contains links,30.0,3406.0,Transparent,org.apache.xmlgraphics:batik-dom,,,False
CVE-2017-5664,5,org.apache.tomcat:tomcat-catalina:8.0.0-RC1,Medium,5.0,CWE-755,contains links,51.0,15491.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2017-7525,351,com.fasterxml.jackson.core:jackson-databind:2.7.3,High,7.5,CWE-184,contains links,1248.0,4144.0,Transparent,com.fasterxml.jackson.core:jackson-databind,,,False
CVE-2017-7536,29,org.hibernate:hibernate-validator:5.3.4.Final,Medium,4.4,CWE-470,no links,364.0,3551.0,Silent,org.hibernate:hibernate-validator,Silent,S1,True
CVE-2017-7556,2,io.hawt:hawtio-system:1.4.55,Medium,6.8,CWE-352,contains links,803.0,8159.0,Transparent,io.hawt:hawtio-system,,,False
CVE-2017-7559,15,io.undertow:undertow-core:1.3.15.Final,Medium,5.8,CWE-444,no links,1698.0,4192.0,Silent,io.undertow:undertow-core,,,False
CVE-2017-7561,31,org.jboss.resteasy:resteasy-jaxrs:3.0.19.Final,Medium,5.0,CWE-444,contains links,587.0,3681.0,Transparent,org.jboss.resteasy:resteasy-jaxrs,Silent,S3,True
CVE-2017-7656,22,org.eclipse.jetty:jetty-http:9.2.14.v20151106,Medium,5.0,,contains links,1786.0,16882.0,Transparent,org.eclipse.jetty:jetty-http,,,False
CVE-2017-7657,9,org.eclipse.jetty:jetty-http:9.3.20.v20170531,High,7.5,CWE-190;CWE-444,no links,1786.0,16883.0,Silent,org.eclipse.jetty:jetty-http,,,False
CVE-2017-7658,22,org.eclipse.jetty:jetty-http:9.2.14.v20151106,High,7.5,CWE-444,contains links,1786.0,16882.0,Transparent,org.eclipse.jetty:jetty-http,,,False
CVE-2017-7660,4,org.apache.solr:solr-core:6.4.2,Medium,5.0,CWE-287,no links,721.0,27400.0,Silent,org.apache.solr:solr-core,,,False
CVE-2017-7672,2,org.apache.struts:struts2-core:2.5.10.1,Medium,4.3,CWE-20,no links,433.0,4688.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2017-7674,6,org.apache.tomcat:tomcat-catalina:8.0.32,Medium,4.3,CWE-345,contains links,51.0,15509.0,Transparent,org.apache.tomcat:tomcat-catalina,,,False
CVE-2017-7675,3,org.apache.tomcat:tomcat-coyote:9.0.0.M21,Medium,5.0,CWE-22,contains links,1260.0,18438.0,Transparent,org.apache.tomcat:tomcat-coyote,,,False
CVE-2017-7957,169,com.thoughtworks.xstream:xstream:1.3.1,Medium,5.0,CWE-20,no links,180.0,2473.0,Silent,com.thoughtworks.xstream:xstream,,,False
CVE-2017-8028,19,org.springframework.ldap:spring-ldap-core:1.3.1.RELEASE,Medium,5.1,CWE-287,contains links,118.0,1008.0,Transparent,org.springframework.ldap:spring-ldap-core,Transparent,T1,True
CVE-2017-8045,1,org.springframework.amqp:spring-amqp:1.6.10.RELEASE,High,7.5,CWE-502,contains links,305.0,1298.0,Transparent,org.springframework.amqp:spring-amqp,,,False
CVE-2017-9096,20,com.itextpdf:itextpdf:5.5.11,Medium,6.8,CWE-611,no links,486.0,4347.0,Silent,com.itextpdf:itextpdf,Silent,S1,True
CVE-2017-9735,25,org.eclipse.jetty:jetty-util:9.2.14.v20151106,Medium,5.0,CWE-203,contains links,1210.0,14940.0,Transparent,org.eclipse.jetty:jetty-util,Transparent,T1,True
CVE-2017-9787,4,org.apache.struts.xwork:xwork-core:2.3.16.3,Medium,5.0,,no links,568.0,4972.0,Silent,org.apache.struts.xwork:xwork-core,,,False
CVE-2017-9794,8,org.apache.geode:geode-core:1.2.0,Medium,4.0,CWE-200,no links,934.0,4014.0,Silent,org.apache.geode:geode-core,,,False
CVE-2017-9795,1,org.apache.geode:geode-core:1.2.1,Medium,6.0,CWE-200,no links,986.0,4428.0,Silent,org.apache.geode:geode-core,,,False
CVE-2017-9796,1,org.apache.geode:geode-core:1.2.1,Low,3.5,CWE-200,contains links,990.0,4454.0,Transparent,org.apache.geode:geode-core,,,False
CVE-2017-9797,8,org.apache.geode:geode-core:1.2.0,Medium,5.8,CWE-200,contains links,953.0,4149.0,Transparent,org.apache.geode:geode-core,,,False
CVE-2017-9799,13,org.apache.storm:storm-core:1.0.3,Medium,4.3,,no links,3903.0,8592.0,Silent,org.apache.storm:storm-core,,,False
CVE-2017-9803,14,org.apache.solr:solr-core:6.3.0,Medium,6.0,CWE-287,contains links,917.0,28350.0,Transparent,org.apache.solr:solr-core,Transparent,T1,True
CVE-2018-1000008,1,org.jvnet.hudson.plugins:pmd:1.0,Medium,6.5,CWE-611,no links,20.0,843.0,Silent,org.jvnet.hudson.plugins:pmd,,,False
CVE-2018-1000125,1,com.inversoft:prime-jwt:1.0.0,High,7.5,CWE-20,contains links,2.0,85.0,Transparent,com.inversoft:prime-jwt,,,False
CVE-2018-1000129,11,org.jolokia:jolokia-core:1.2.3,Medium,4.3,CWE-79,no links,480.0,1846.0,Silent,org.jolokia:jolokia-core,,,False
CVE-2018-1000130,11,org.jolokia:jolokia-core:1.2.3,Medium,6.8,CWE-74,no links,481.0,1856.0,Silent,org.jolokia:jolokia-core,,,False
CVE-2018-1000134,9,com.unboundid:unboundid-ldapsdk:3.2.0,High,7.5,CWE-521,no links,72.0,886.0,Silent,com.unboundid:unboundid-ldapsdk,,,False
CVE-2018-1000180,156,org.bouncycastle:bcprov-jdk15on:1.59,Medium,5.0,CWE-327,no links,595.0,4938.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S2,True
CVE-2018-1000531,1,com.inversoft:prime-jwt:1.0.0,Medium,5.0,CWE-20,contains links,2.0,97.0,Transparent,com.inversoft:prime-jwt,,,False
CVE-2018-1000613,156,org.bouncycastle:bcprov-jdk15on:1.59,High,7.5,CWE-502;CWE-470,no links,572.0,4884.0,Silent,org.bouncycastle:bcprov-jdk15on,Silent,S1,True
CVE-2018-1000615,3,org.onosproject:onos-ovsdb-rfc:1.6.0,Medium,5.0,,no links,447.0,12817.0,Silent,org.onosproject:onos-ovsdb-rfc,,,False
CVE-2018-1000616,51,org.onosproject:onos-cli:1.8.9,High,7.5,CWE-611,no links,446.0,12805.0,Silent,org.onosproject:onos-cli,,,False
CVE-2018-1000632,29,org.dom4j:dom4j:2.1.0,Medium,5.0,CWE-91,contains links,333.0,80.0,Transparent,org.dom4j:dom4j,Transparent,T1,True
CVE-2018-1000644,4,org.eclipse.rdf4j:rdf4j-rio-trix:2.2.2,High,7.5,CWE-611,contains links,115.0,1918.0,Transparent,org.eclipse.rdf4j:rdf4j-rio-trix,,,False
CVE-2018-1000820,4,org.neo4j.procedure:apoc:3.4.0.1,High,7.5,CWE-611,contains links,643.0,834.0,Transparent,org.neo4j.procedure:apoc,,,False
CVE-2018-1000822,10,org.codelibs.fess:fess:12.2.0,High,7.5,CWE-611,contains links,297.0,2997.0,Transparent,org.codelibs.fess:fess,,,False
CVE-2018-1000850,129,com.squareup.retrofit2:retrofit:2.3.0,Medium,6.4,CWE-22,contains links,27953.0,1649.0,Transparent,com.squareup.retrofit2:retrofit,Transparent,T1,True
CVE-2018-1000854,4,org.esigate:esigate-core:4.4,High,7.5,CWE-74,contains links,20.0,1631.0,Transparent,org.esigate:esigate-core,,,False
CVE-2018-1000865,1,org.kohsuke:groovy-sandbox:1.19,Medium,6.5,CWE-269,no links,67.0,165.0,Silent,org.kohsuke:groovy-sandbox,,,False
CVE-2018-1002200,21,org.codehaus.plexus:plexus-archiver:3.5,Medium,4.3,CWE-22,contains links,17.0,685.0,Transparent,org.codehaus.plexus:plexus-archiver,Transparent,T1,True
CVE-2018-1002201,11,org.zeroturnaround:zt-zip:1.12,Medium,5.8,CWE-22,no links,797.0,388.0,Silent,org.zeroturnaround:zt-zip,,,False
CVE-2018-10237,3247,com.google.guava:guava:18.0,Medium,4.3,CWE-770,contains links,21225.0,4692.0,Transparent,com.google.guava:guava,,,False
CVE-2018-1047,8,org.wildfly:wildfly-undertow:10.0.0.Final,Low,2.1,CWE-22,contains links,1731.0,24764.0,Transparent,org.wildfly:wildfly-undertow,,,False
CVE-2018-1067,53,io.undertow:undertow-core:1.4.20.Final,Medium,5.8,CWE-113,no links,1777.0,4266.0,Silent,io.undertow:undertow-core,Silent,S1,True
CVE-2018-10936,79,org.postgresql:postgresql:42.2.2,Medium,6.8,CWE-297,contains links,521.0,2395.0,Transparent,org.postgresql:postgresql,,,False
CVE-2018-11039,68,org.springframework:spring-web:4.3.14.RELEASE,Medium,4.3,,contains links,19245.0,16665.0,Transparent,org.springframework:spring-web,Transparent,T1,True
CVE-2018-11087,3,org.springframework.amqp:spring-rabbit:2.0.5.RELEASE,Medium,4.3,CWE-295,contains links,388.0,1446.0,Transparent,org.springframework.amqp:spring-rabbit,,,False
CVE-2018-1114,53,io.undertow:undertow-core:1.4.20.Final,Medium,4.0,CWE-400,contains links,1776.0,4263.0,Transparent,io.undertow:undertow-core,Transparent,T1,True
CVE-2018-1131,18,org.infinispan:infinispan-core:9.3.0.CR1,Medium,6.5,CWE-502,no links,592.0,10672.0,Silent,org.infinispan:infinispan-core,,,False
CVE-2018-11758,2,org.apache.cayenne:cayenne-server:4.2.M3,Medium,5.8,CWE-611,no links,106.0,5870.0,Silent,org.apache.cayenne:cayenne-server,,,False
CVE-2018-11761,24,org.apache.tika:tika-core:1.18,Medium,5.0,CWE-611,no links,630.0,4279.0,Silent,org.apache.tika:tika-core,Silent,S1,True
CVE-2018-11762,1,org.apache.tika:tika-app:1.18,Medium,5.8,CWE-22,no links,619.0,4256.0,Silent,org.apache.tika:tika-app,,,False
CVE-2018-11764,1,org.apache.hadoop:hadoop-common:3.0.0,Critical,9.0,CWE-306,contains links,5349.0,17978.0,Transparent,org.apache.hadoop:hadoop-common,,,False
CVE-2018-11765,1,org.apache.hadoop:hadoop-common:3.0.0,Medium,4.3,CWE-287,contains links,5413.0,18026.0,Transparent,org.apache.hadoop:hadoop-common,,,False
CVE-2018-11768,5,org.apache.hadoop:hadoop-hdfs:3.1.1,Medium,5.0,CWE-119,no links,7230.0,20433.0,Silent,org.apache.hadoop:hadoop-hdfs,,,False
CVE-2018-11771,107,org.apache.commons:commons-compress:1.9,Medium,4.3,CWE-835,no links,83.0,2635.0,Silent,org.apache.commons:commons-compress,Silent,S1,True
CVE-2018-11775,3,org.apache.activemq:activemq-client:5.8.0,Medium,5.8,CWE-295,no links,1098.0,10061.0,Silent,org.apache.activemq:activemq-client,,,False
CVE-2018-11776,10,org.apache.struts:struts2-core:2.3.16.3,Critical,9.3,CWE-20,no links,737.0,5355.0,Silent,org.apache.struts:struts2-core,,,False
CVE-2018-11777,36,org.apache.hive:hive-exec:1.2.1,Medium,5.5,,contains links,1980.0,12942.0,Transparent,org.apache.hive:hive-exec,Transparent,T1,True
CVE-2018-11786,1,org.apache.karaf.shell:org.apache.karaf.shell.core:4.1.2,Critical,9.0,CWE-269,contains links,294.0,6538.0,Transparent,org.apache.karaf.shell:org.apache.karaf.shell.core,,,False
CVE-2018-11797,28,org.apache.pdfbox:pdfbox:2.0.8,Medium,4.3,,contains links,646.0,7337.0,Transparent,org.apache.pdfbox:pdfbox,,,False
CVE-2018-11799,8,org.apache.oozie:oozie-core:4.1.0,Medium,4.0,CWE-20,no links,389.0,2197.0,Silent,org.apache.oozie:oozie-core,,,False
CVE-2018-11802,14,org.apache.solr:solr-core:7.4.0,Medium,4.0,CWE-863,no links,2024.0,31239.0,Silent,org.apache.solr:solr-core,Silent,S1,True
CVE-2018-12036,3,org.owasp:dependency-check-core:1.4.5,Medium,6.8,CWE-22;CWE-123,no links,0.0,5322.0,Silent,org.owasp:dependency-check-core,,,False
CVE-2018-12418,18,com.github.junrar:junrar:0.7,Medium,4.3,CWE-835,contains links,38.0,60.0,Transparent,com.github.junrar:junrar,Transparent,T1,True
CVE-2018-12536,3,org.eclipse.jetty:jetty-util:9.3.25.v20180904,Medium,5.0,,contains links,1803.0,16954.0,Transparent,org.eclipse.jetty:jetty-util,,,False
CVE-2018-12537,111,io.vertx:vertx-core:3.3.3,Medium,5.0,CWE-20,contains links,7254.0,3505.0,Transparent,io.vertx:vertx-core,Transparent,T2,True
CVE-2018-12538,56,org.eclipse.jetty:jetty-server:9.4.8.v20171121,Medium,6.5,CWE-384,contains links,1585.0,16277.0,Transparent,org.eclipse.jetty:jetty-server,Transparent,T1,True
CVE-2018-12540,42,io.vertx:vertx-web:3.5.1,Medium,6.8,CWE-352,contains links,411.0,1659.0,Transparent,io.vertx:vertx-web,Transparent,T3,True
CVE-2018-12541,144,io.vertx:vertx-core:3.5.3,Medium,4.0,CWE-119,contains links,7826.0,3688.0,Transparent,io.vertx:vertx-core,,,False
CVE-2018-12542,42,io.vertx:vertx-web:3.5.1,High,7.5,CWE-22,contains links,444.0,1733.0,Transparent,io.vertx:vertx-web,Transparent,T1,True
CVE-2018-1257,5,org.springframework:spring-messaging:4.3.14.RELEASE,Medium,4.0,,no links,18108.0,16433.0,Silent,org.springframework:spring-messaging,,,False
CVE-2018-1258,11,org.springframework.security:spring-security-config:5.0.3.RELEASE,Medium,6.5,CWE-863,contains links,2166.0,6880.0,Transparent,org.springframework.security:spring-security-config,,,False
CVE-2018-1259,7,org.springframework.data:spring-data-commons:1.13.7.RELEASE,Medium,5.0,CWE-611,contains links,291.0,1648.0,Transparent,org.springframework.data:spring-data-commons,,,False
CVE-2018-1260,8,org.springframework.security.oauth:spring-security-oauth2:2.2.0.RELEASE,High,7.5,CWE-94,contains links,2484.0,1234.0,Transparent,org.springframework.security.oauth:spring-security-oauth2,,,False
CVE-2018-1270,6,org.springframework:spring-messaging:5.0.2.RELEASE,High,7.5,CWE-94,no links,17322.0,16224.0,Silent,org.springframework:spring-messaging,,,False
CVE-2018-1271,28,org.springframework:spring-webmvc:5.0.4.RELEASE,Medium,4.3,CWE-22,no links,17529.0,16265.0,Silent,org.springframework:spring-webmvc,Silent,S1,True
CVE-2018-1273,9,org.springframework.data:spring-data-commons:2.0.5.RELEASE,High,7.5,CWE-20,no links,279.0,1624.0,Silent,org.springframework.data:spring-data-commons,,,False
CVE-2018-1274,7,org.springframework.data:spring-data-commons:1.13.7.RELEASE,Medium,5.0,CWE-770,contains links,279.0,1626.0,Transparent,org.springframework.data:spring-data-commons,,,False
