repo,repo_url,uses_dependabot_ever,dependabot_usage_type_ever,dependabot_lifecycle,security_first_version_later_ever,has_dependabot_pr,first_dependabot_pr_date,first_dependabot_pr_url,first_dependabot_pr_number,first_dependabot_pr_author,first_dependabot_pr_title,has_dependabot_config,dependabot_config_path,dependabot_config_created_date,dependabot_config_created_sha,dependabot_config_created_url,days_security_to_version,mined_at_utc
spotbugs/sonar-findbugs,https://github.com/spotbugs/sonar-findbugs,True,both_security_and_version_updates,security_then_version,True,True,2020-10-13T07:00:23Z,https://github.com/spotbugs/sonar-findbugs/pull/328,328.0,dependabot,Bump junit from 4.13 to 4.13.1,True,.github/dependabot.yml,2021-11-17T02:19:05Z,8a7c35818aceb2aaf17d0f15334e91037f0e965a,https://github.com/spotbugs/sonar-findbugs/commit/8a7c35818aceb2aaf17d0f15334e91037f0e965a,399.8046527777778,2026-08-14T18:15:37.925396+00:00
spotify/bigtable-autoscaler,https://github.com/spotify/bigtable-autoscaler,True,security_updates_only,security_only_ever,False,True,2019-10-14T09:37:10Z,https://github.com/spotify/bigtable-autoscaler/pull/83,83.0,dependabot,Bump netty-all from 4.1.17.Final to 4.1.42.Final,False,,,,,,2026-08-14T18:15:45.317584+00:00
spotify/dbeam,https://github.com/spotify/dbeam,True,both_security_and_version_updates,security_then_version,True,True,2019-09-02T07:57:48Z,https://github.com/spotify/dbeam/pull/76,76.0,dependabot-preview,Bump slf4j.version from 1.7.25 to 1.7.28,True,.github/dependabot.yml,2021-05-05T12:12:15Z,c3eae2512fd8c2ad950dd7c1a1ab159c1498e119,https://github.com/spotify/dbeam/commit/c3eae2512fd8c2ad950dd7c1a1ab159c1498e119,611.1767013888889,2026-08-14T18:15:52.281259+00:00
spotify/docker-client,https://github.com/spotify/docker-client,True,security_updates_only,security_only_ever,False,True,2019-11-13T03:21:40Z,https://github.com/spotify/docker-client/pull/1171,1171.0,dependabot,Bump jackson-databind from 2.9.8 to 2.9.10.1,False,,,,,,2026-08-14T18:16:01.237231+00:00
spotify/helios,https://github.com/spotify/helios,True,security_updates_only,security_only_ever,False,True,2019-10-11T18:46:57Z,https://github.com/spotify/helios/pull/1285,1285.0,dependabot,Bump netty-all from 4.1.5.Final to 4.1.42.Final,False,,,,,,2026-08-14T18:16:08.378736+00:00
spotify/styx,https://github.com/spotify/styx,True,security_updates_only,security_only_ever,False,True,2019-10-30T17:01:25Z,https://github.com/spotify/styx/pull/805,805.0,dependabot,Bump jackson.version from 2.9.10 to 2.10.0,False,,,,,,2026-08-14T18:16:15.144450+00:00
spring-io/initializr,https://github.com/spring-io/initializr,True,both_security_and_version_updates,security_then_version,True,True,2023-09-14T19:36:23Z,https://github.com/spring-io/initializr/pull/1467,1467.0,dependabot,Upgrade to Commons Compress 1.24.0,True,.github/dependabot.yml,2024-02-20T08:28:40Z,77f245134fcf962719eccc7513248150c4aee02f,https://github.com/spring-io/initializr/commit/77f245134fcf962719eccc7513248150c4aee02f,158.53630787037036,2026-08-14T18:16:22.017779+00:00
spring-projects/spring-amqp,https://github.com/spring-projects/spring-amqp,True,both_security_and_version_updates,same_day_security_and_version,False,True,2023-12-18T16:32:43Z,https://github.com/spring-projects/spring-amqp/pull/2579,2579.0,dependabot,Bump the development-dependencies group with 3 updates,True,.github/dependabot.yml,2023-12-18T16:27:57Z,b6dbba3ee4eb1e1f6a19c8232424e66de8c4c79c,https://github.com/spring-projects/spring-amqp/commit/b6dbba3ee4eb1e1f6a19c8232424e66de8c4c79c,,2026-08-14T18:16:29.594485+00:00
spring-projects/spring-batch,https://github.com/spring-projects/spring-batch,True,both_security_and_version_updates,same_day_security_and_version,False,True,2026-02-04T14:04:50Z,https://github.com/spring-projects/spring-batch/pull/5262,5262.0,dependabot,Bump actions/setup-java from 3 to 5,True,.github/dependabot.yml,2026-02-04T14:04:10Z,d60584664f4df6bc8caf3fe4ed4159605c1a14ab,https://github.com/spring-projects/spring-batch/commit/d60584664f4df6bc8caf3fe4ed4159605c1a14ab,,2026-08-14T18:16:37.292965+00:00
spring-projects/spring-hateoas,https://github.com/spring-projects/spring-hateoas,True,security_updates_only,security_only_ever,False,True,2022-01-12T23:27:10Z,https://github.com/spring-projects/spring-hateoas/pull/1735,1735.0,dependabot,Bump spring-core from 5.3.13 to 5.3.14,False,,,,,,2026-08-14T18:16:43.799023+00:00
spring-projects/spring-ldap,https://github.com/spring-projects/spring-ldap,True,both_security_and_version_updates,same_day_security_and_version,False,True,2024-08-15T14:25:21Z,https://github.com/spring-projects/spring-ldap/pull/886,886.0,dependabot,Bump actions/checkout from 3 to 4,True,.github/dependabot.yml,2024-08-15T14:24:33Z,36e6b21ef454da9baaeb68891c29d83c8029c31c,https://github.com/spring-projects/spring-ldap/commit/36e6b21ef454da9baaeb68891c29d83c8029c31c,,2026-08-14T18:16:51.051219+00:00
spring-projects/spring-webflow,https://github.com/spring-projects/spring-webflow,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:16:58.523571+00:00
spring-projects/spring-ws,https://github.com/spring-projects/spring-ws,True,security_updates_only,security_only_ever,False,True,2020-10-13T04:36:24Z,https://github.com/spring-projects/spring-ws/pull/1163,1163.0,dependabot,Bump junit from 4.12 to 4.13.1,False,,,,,,2026-08-14T18:17:05.471062+00:00
sqlancer/sqlancer,https://github.com/sqlancer/sqlancer,True,both_security_and_version_updates,security_then_version,True,True,2020-06-24T07:00:32Z,https://github.com/sqlancer/sqlancer/pull/48,48.0,dependabot-preview,Bump jcommander from 1.75 to 1.78,True,.github/dependabot.yml,2021-04-29T15:43:45Z,8b9ac9e548d6589a88867daa8600cbbd7961822f,https://github.com/sqlancer/sqlancer/commit/8b9ac9e548d6589a88867daa8600cbbd7961822f,309.3633449074074,2026-08-14T18:17:11.237945+00:00
square/keywhiz,https://github.com/square/keywhiz,True,both_security_and_version_updates,security_then_version,True,True,2019-07-30T22:34:55Z,https://github.com/square/keywhiz/pull/432,432.0,dependabot-preview,Bump jooq.version from 3.11.5 to 3.11.11,True,.github/dependabot.yml,2021-04-29T15:17:19Z,b2db079bf818890b51385afedf79a2fdf026cf8a,https://github.com/square/keywhiz/commit/b2db079bf818890b51385afedf79a2fdf026cf8a,638.6961111111111,2026-08-14T18:17:18.120412+00:00
square/okhttp,https://github.com/square/okhttp,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:17:25.961237+00:00
sstrickx/yahoofinance-api,https://github.com/sstrickx/yahoofinance-api,True,security_updates_only,security_only_ever,False,True,2019-11-13T06:43:37Z,https://github.com/sstrickx/yahoofinance-api/pull/143,143.0,dependabot,Bump jackson-databind from 2.9.8 to 2.9.10.1,False,,,,,,2026-08-14T18:17:33.065227+00:00
statful/statful-client-vertx,https://github.com/statful/statful-client-vertx,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:17:39.734239+00:00
stephenc/junit-docker-rule,https://github.com/stephenc/junit-docker-rule,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:17:46.162096+00:00
stevespringett/Alpine,https://github.com/stevespringett/Alpine,True,both_security_and_version_updates,security_then_version,True,True,2019-09-08T07:34:31Z,https://github.com/stevespringett/Alpine/pull/31,31.0,dependabot-preview,Bump maven-compiler-plugin from 3.8.0 to 3.8.1,True,.github/dependabot.yml,2020-11-19T05:10:18Z,058cfd1463b84ff5ecf5cc16b3abd871a3827fff,https://github.com/stevespringett/Alpine/commit/058cfd1463b84ff5ecf5cc16b3abd871a3827fff,437.899849537037,2026-08-14T18:17:51.632185+00:00
stickfigure/gstrap,https://github.com/stickfigure/gstrap,True,security_updates_only,security_only_ever,False,True,2021-03-31T20:37:44Z,https://github.com/stickfigure/gstrap/pull/1,1.0,dependabot,Bump guava from 28.2-jre to 29.0-jre in /gstrap,False,,,,,,2026-08-14T18:17:59.656199+00:00
stklcode/jvaultconnector,https://github.com/stklcode/jvaultconnector,True,security_updates_only,security_only_ever,False,True,2022-10-19T06:26:02Z,https://github.com/stklcode/jvaultconnector/pull/60,60.0,dependabot,Bump jackson-databind from 2.13.3 to 2.13.4.1,False,,,,,,2026-08-14T18:18:05.071378+00:00
storezhang/utils,https://github.com/storezhang/utils,True,security_updates_only,security_only_ever,False,True,2019-10-17T04:40:09Z,https://github.com/storezhang/utils/pull/5,5.0,dependabot,Bump fastjson from 1.2.17 to 1.2.25 in /base,False,,,,,,2026-08-14T18:18:10.360874+00:00
stormpath/stormpath-shiro,https://github.com/stormpath/stormpath-shiro,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:18:16.475942+00:00
streampipes/streampipes,https://github.com/streampipes/streampipes,True,version_updates_config_only,version_config_only_ever,False,False,,,,,,True,.github/dependabot.yml,2022-12-24T12:54:04Z,df52d663372df7932290adcffd03e30d427db137,https://github.com/apache/streampipes/commit/df52d663372df7932290adcffd03e30d427db137,,2026-08-14T18:18:22.280673+00:00
streamthoughts/kafka-connect-file-pulse,https://github.com/streamthoughts/kafka-connect-file-pulse,True,both_security_and_version_updates,security_then_version,True,True,2020-07-20T20:13:14Z,https://github.com/streamthoughts/kafka-connect-file-pulse/pull/44,44.0,dependabot,build(deps): bump lodash from 4.17.15 to 4.17.19 in /site,True,.github/dependabot.yml,2022-05-26T21:04:31Z,45952f9c219441323b329fec1728833836daa71a,https://github.com/streamthoughts/kafka-connect-file-pulse/commit/45952f9c219441323b329fec1728833836daa71a,675.0356134259259,2026-08-14T18:18:31.171685+00:00
streamxhub/streamx,https://github.com/streamxhub/streamx,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:18:38.278378+00:00
structr/structr,https://github.com/structr/structr,True,security_updates_only,security_only_ever,False,True,2020-06-15T19:23:44Z,https://github.com/structr/structr/pull/543,543.0,dependabot,Build(deps): Bump xercesImpl from 2.11.0 to 2.12.0,False,,,,,,2026-08-14T18:18:45.747790+00:00
suninformation/ymate-framework-v2,https://github.com/suninformation/ymate-framework-v2,True,security_updates_only,security_only_ever,False,True,2020-10-13T06:41:37Z,https://github.com/suninformation/ymate-framework-v2/pull/1,1.0,dependabot,Bump junit from 4.12 to 4.13.1,False,,,,,,2026-08-14T18:18:53.322313+00:00
susom/database,https://github.com/susom/database,True,security_updates_only,security_only_ever,False,True,2020-10-13T02:32:57Z,https://github.com/susom/database/pull/38,38.0,dependabot,Bump junit from 4.12 to 4.13.1,False,,,,,,2026-08-14T18:18:59.056377+00:00
susom/vertx-base,https://github.com/susom/vertx-base,True,security_updates_only,security_only_ever,False,True,2019-10-16T18:36:37Z,https://github.com/susom/vertx-base/pull/10,10.0,dependabot,Bump nimbus-jose-jwt from 6.0 to 7.9,False,,,,,,2026-08-14T18:19:06.068658+00:00
svenkubiak/mangooio,https://github.com/svenkubiak/mangooio,True,security_updates_only,security_only_ever,False,True,2021-12-10T00:56:38Z,https://github.com/svenkubiak/mangooio/pull/515,515.0,dependabot,Bump log4j-core from 2.14.1 to 2.15.0,False,,,,,,2026-08-14T18:19:13.163890+00:00
swagger-api/swagger-core,https://github.com/swagger-api/swagger-core,True,both_security_and_version_updates,security_then_version,True,True,2022-04-01T17:40:38Z,https://github.com/swagger-api/swagger-core/pull/4154,4154.0,dependabot,Bump jackson-databind from 2.13.2 to 2.13.2.1 in /modules/swagger-project-jakarta,True,.github/dependabot.yml,2023-11-07T17:41:04Z,707be72b3a7f2166e64b9dbe3cd9d0df5ff82f33,https://github.com/swagger-api/swagger-core/commit/707be72b3a7f2166e64b9dbe3cd9d0df5ff82f33,585.0003009259259,2026-08-14T18:19:18.960727+00:00
swisspush/gateleen,https://github.com/swisspush/gateleen,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:19:26.907744+00:00
swisspush/vertx-redisques,https://github.com/swisspush/vertx-redisques,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:19:34.182160+00:00
swisspush/vertx-rest-mirror,https://github.com/swisspush/vertx-rest-mirror,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:19:42.853716+00:00
swisspush/vertx-rest-storage,https://github.com/swisspush/vertx-rest-storage,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:19:51.471520+00:00
syndesisio/syndesis,https://github.com/syndesisio/syndesis,True,both_security_and_version_updates,security_then_version,True,True,2019-08-22T09:56:11Z,https://github.com/syndesisio/syndesis/pull/6423,6423.0,dependabot-preview,chore(deps-dev): bump @commitlint/config-conventional from 6.1.3 to 8.1.0,True,.github/dependabot.yml,2021-04-29T15:19:21Z,b50467c2bc7f77e042a841967ebfe50ed9eb3f58,https://github.com/syndesisio/syndesis/commit/b50467c2bc7f77e042a841967ebfe50ed9eb3f58,616.2244212962963,2026-08-14T18:19:59.909514+00:00
synhershko/elasticsearch-analysis-hebrew,https://github.com/synhershko/elasticsearch-analysis-hebrew,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:20:06.168824+00:00
taboola/backstage-api-java-client,https://github.com/taboola/backstage-api-java-client,True,security_updates_only,security_only_ever,False,True,2019-11-13T05:17:47Z,https://github.com/taboola/backstage-api-java-client/pull/21,21.0,dependabot,Bump jackson-databind from 2.9.9.2 to 2.9.10.1,False,,,,,,2026-08-14T18:20:12.305440+00:00
tabulapdf/tabula-java,https://github.com/tabulapdf/tabula-java,True,both_security_and_version_updates,security_then_version,True,True,2019-06-04T15:21:25Z,https://github.com/tabulapdf/tabula-java/pull/292,292.0,dependabot-preview,Bump maven-compiler-plugin from 3.1 to 3.8.1,True,.github/dependabot.yml,2021-04-29T15:23:21Z,c89831109f6892c62d9597ba593161b4cf2b0c1f,https://github.com/tabulapdf/tabula-java/commit/c89831109f6892c62d9597ba593161b4cf2b0c1f,695.0013425925926,2026-08-14T18:20:19.454530+00:00
tagbangers/wallride,https://github.com/tagbangers/wallride,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:20:26.297001+00:00
taimos/dvalin,https://github.com/taimos/dvalin,True,security_updates_only,security_only_ever,False,True,2019-11-01T23:28:25Z,https://github.com/taimos/dvalin/pull/77,77.0,dependabot,Bump jackson.version from 2.9.8 to 2.10.0,False,,,,,,2026-08-14T18:20:32.698917+00:00
taskana/taskana,https://github.com/taskana/taskana,True,both_security_and_version_updates,security_then_version,True,True,2019-10-21T10:25:57Z,https://github.com/Taskana/taskana/pull/735,735.0,dependabot,Bump diff from 3.4.0 to 3.5.0 in /web,True,.github/dependabot.yml,2021-03-04T23:42:44Z,25478b93b12ab20bdce0ea2f86c6c0b405ce0a4f,https://github.com/Taskana/taskana/commit/25478b93b12ab20bdce0ea2f86c6c0b405ce0a4f,500.55332175925923,2026-08-14T18:20:38.586045+00:00
taxjar/taxjar-java,https://github.com/taxjar/taxjar-java,True,security_updates_only,security_only_ever,False,True,2020-10-13T07:07:58Z,https://github.com/taxjar/taxjar-java/pull/29,29.0,dependabot,Bump junit from 4.12 to 4.13.1,False,,,,,,2026-08-14T18:20:45.390017+00:00
tballison/lucene-addons,https://github.com/tballison/lucene-addons,True,security_updates_only,security_only_ever,False,True,2019-02-05T14:00:10Z,https://github.com/tballison/lucene-addons/pull/36,36.0,dependabot-preview,Bump log4j.version from 2.11.0 to 2.11.1,False,,,,,,2026-08-14T18:20:51.772199+00:00
tcurdt/jdeb,https://github.com/tcurdt/jdeb,True,both_security_and_version_updates,security_then_version,True,True,2020-10-13T07:40:29Z,https://github.com/tcurdt/jdeb/pull/309,309.0,dependabot,Bump junit from 4.13 to 4.13.1,True,.github/dependabot.yml,2021-01-02T13:07:39Z,ab40e084e7da142f06e07ef6e1e2213088cfc38d,https://github.com/tcurdt/jdeb/commit/ab40e084e7da142f06e07ef6e1e2213088cfc38d,81.22719907407408,2026-08-14T18:20:57.629120+00:00
tdf/odftoolkit,https://github.com/tdf/odftoolkit,True,security_updates_only,security_only_ever,False,True,2020-09-14T18:19:43Z,https://github.com/tdf/odftoolkit/pull/67,67.0,dependabot,Bump ant from 1.10.7 to 1.10.8,False,,,,,,2026-08-14T18:21:04.539921+00:00
teamapps-org/universal-db,https://github.com/teamapps-org/universal-db,True,security_updates_only,security_only_ever,False,True,2020-06-16T00:22:43Z,https://github.com/teamapps-org/universal-db/pull/1,1.0,dependabot,Bump guava from 23.6-jre to 24.1.1-jre,False,,,,,,2026-08-14T18:21:11.986202+00:00
teknux-org/jetty-bootstrap,https://github.com/teknux-org/jetty-bootstrap,True,security_updates_only,security_only_ever,False,True,2019-12-18T16:49:44Z,https://github.com/teknux-org/jetty-bootstrap/pull/39,39.0,dependabot,Bump httpclient from 4.3.1 to 4.3.6 in /jetty-bootstrap,False,,,,,,2026-08-14T18:21:17.419100+00:00
tencentyun/cos-java-sdk-v5,https://github.com/tencentyun/cos-java-sdk-v5,True,security_updates_only,security_only_ever,False,True,2020-10-13T09:31:40Z,https://github.com/tencentyun/cos-java-sdk-v5/pull/74,74.0,dependabot,Bump junit from 4.12 to 4.13.1,False,,,,,,2026-08-14T18:21:24.214302+00:00
terrestris/shogun2,https://github.com/terrestris/shogun2,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:21:29.811402+00:00
test4j/test4j,https://github.com/test4j/test4j,True,security_updates_only,security_only_ever,False,True,2020-07-02T02:21:59Z,https://github.com/test4j/test4j/pull/9,9.0,dependabot,Bump mysql-connector-java from 5.1.6 to 8.0.16 in /test4j-db-dep,False,,,,,,2026-08-14T18:21:38.092783+00:00
textexploration/mtas,https://github.com/textexploration/mtas,True,security_updates_only,security_only_ever,False,True,2019-11-02T21:30:16Z,https://github.com/textexploration/mtas/pull/6,6.0,dependabot,Bump currentLuceneVersion from 8.1.1 to 8.3.0,False,,,,,,2026-08-14T18:21:44.687744+00:00
thin-wiki/thin-wiki,https://github.com/thin-wiki/thin-wiki,True,both_security_and_version_updates,same_day_security_and_version,False,True,2021-04-09T15:41:15Z,https://github.com/thin-wiki/thin-wiki/pull/1,1.0,dependabot,Bump github-api from 1.122 to 1.127,True,.github/dependabot.yml,2021-04-09T15:40:38Z,972402fa25d61e0e127947387a80b1891df81a58,https://github.com/thin-wiki/thin-wiki/commit/972402fa25d61e0e127947387a80b1891df81a58,,2026-08-14T18:21:50.878829+00:00
thomasjallerton/nimbus-core,https://github.com/thomasjallerton/nimbus-core,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:21:59.343643+00:00
thombergs/wicked-charts,https://github.com/thombergs/wicked-charts,False,not_using_dependabot,never_detected,False,False,,,,,,False,,,,,,2026-08-14T18:22:07.978177+00:00
thrau/jarchivelib,https://github.com/thrau/jarchivelib,True,security_updates_only,security_only_ever,False,True,2020-10-13T07:56:37Z,https://github.com/thrau/jarchivelib/pull/82,82.0,dependabot,Bump junit from 4.11 to 4.13.1,False,,,,,,2026-08-14T18:22:16.571027+00:00
thymeleaf/thymeleaf-extras-tiles2,https://github.com/thymeleaf/thymeleaf-extras-tiles2,True,security_updates_only,security_only_ever,False,True,2020-11-14T17:29:35Z,https://github.com/thymeleaf/thymeleaf-extras-tiles2/pull/25,25.0,dependabot,Bump springframework.version from 4.0.0.RELEASE to 5.3.1 in /thymeleaf-extras-tiles2-spring4,False,,,,,,2026-08-14T18:22:22.479034+00:00
thymeleaf/thymeleaf-spring,https://github.com/thymeleaf/thymeleaf-spring,True,security_updates_only,security_only_ever,False,True,2020-11-29T01:00:02Z,https://github.com/thymeleaf/thymeleaf-spring/pull/242,242.0,dependabot,Bump springframework.version from 5.0.8.RELEASE to 5.3.1 in /thymeleaf-spring5,False,,,,,,2026-08-14T18:22:30.172589+00:00
timmolter/XChange,https://github.com/timmolter/XChange,True,version_updates_config_only,version_config_only_ever,False,False,,,,,,True,.github/dependabot.yml,2021-04-28T16:45:32Z,f6f2ea93163e0884a595819c9f8673146d7c11d6,https://github.com/knowm/XChange/commit/f6f2ea93163e0884a595819c9f8673146d7c11d6,,2026-08-14T18:22:36.572077+00:00
timofeevda/jstressy,https://github.com/timofeevda/jstressy,True,security_updates_only,security_only_ever,False,True,2019-11-13T01:38:30Z,https://github.com/timofeevda/jstressy/pull/2,2.0,dependabot,Bump jackson-databind from 2.9.9.1 to 2.9.10.1,False,,,,,,2026-08-14T18:22:46.952209+00:00
tipsy/javalin,https://github.com/tipsy/javalin,True,version_updates_config_only,version_config_only_ever,False,False,,,,,,True,.github/dependabot.yml,2024-02-22T17:14:11Z,e408092e7621d8d4c363190997153e50350d36ba,https://github.com/javalin/javalin/commit/e408092e7621d8d4c363190997153e50350d36ba,,2026-08-14T18:22:53.318151+00:00
tmurakam/spring-session-ext-mongo,https://github.com/tmurakam/spring-session-ext-mongo,True,security_updates_only,security_only_ever,False,True,2022-06-25T07:27:57Z,https://github.com/tmurakam/spring-session-ext-mongo/pull/8,8.0,dependabot,Bump spring-data-mongodb from 3.3.0 to 3.3.5,False,,,,,,2026-08-14T18:23:01.167577+00:00
